  2.2418374E+14  3.9935000E+13  1.9128511E+13 -0.5645620      0.4594678       1.556872       0.000000       0.000000       0.000000       1.000000    
 -4.2117654E+14 -4.3558849E+13 -3.4607857E+14   1.452326      0.1894134      0.6949840       0.000000       0.000000       0.000000       1.000000    
 -2.0065124E+14 -1.9275484E+14 -4.2229840E+14   1.901921       2.017167     -0.3630028       0.000000       0.000000       0.000000       1.000000    
  2.6486904E+14  4.0848028E+14  1.4057344E+14   2.065316      -1.394590      0.9186748       0.000000       0.000000       0.000000       1.000000    
 -2.7288518E+14  1.1171702E+14 -2.0017806E+14 -0.9449233       2.008447      0.6834809       0.000000       0.000000       0.000000       1.000000    
  2.4559802E+14 -3.0139577E+14 -3.3266448E+14  0.2860607       2.377168      0.7825828       0.000000       0.000000       0.000000       1.000000    
  2.7745501E+13 -2.8584058E+14 -3.2342157E+14   1.548711      0.9285985      -1.705758       0.000000       0.000000       0.000000       1.000000    
  1.5312877E+14  2.0242480E+14 -2.0044978E+14   1.396256      -2.378044      -1.414975       0.000000       0.000000       0.000000       1.000000    
 -1.4500880E+14  1.5210534E+14 -7.0366500E+13   2.496441       1.386011      0.1232130       0.000000       0.000000       0.000000       1.000000    
 -2.6935398E+14  4.2814489E+14 -7.2787079E+13  -2.061147       2.158685       1.998336       0.000000       0.000000       0.000000       1.000000    
  2.7780516E+14  1.1983467E+14  2.1597216E+14 -0.9837720      0.4956413       2.194294       0.000000       0.000000       0.000000       1.000000    
 -1.1065945E+14  1.8498152E+14  4.8786158E+14 -0.2537655       1.734533       1.232677       0.000000       0.000000       0.000000       1.000000    
 -2.9355246E+14 -3.0184625E+13  3.4583208E+14  -1.600184      0.2504879     -0.9360014       0.000000       0.000000       0.000000       1.000000    
  2.6149831E+14 -5.3024475E+13  3.9630361E+14  0.4644402      0.9501117      0.8532926       0.000000       0.000000       0.000000       1.000000    
  1.0997883E+14 -4.0829180E+14 -2.2844607E+14 -0.4703165      -2.246326       1.562636       0.000000       0.000000       0.000000       1.000000    
  1.7532150E+14 -8.0529051E+13 -1.4106488E+14  -2.380979     -2.9886046E-02 -0.7078090       0.000000       0.000000       0.000000       1.000000    
 -1.3606513E+14  1.5902576E+13  2.2953171E+14  0.3975949      -2.153402      0.7777843       0.000000       0.000000       0.000000       1.000000    
 -4.5163779E+13  9.3840573E+13 -4.8785493E+14 -0.9694995      -1.737118       1.753130       0.000000       0.000000       0.000000       1.000000    
  4.8038642E+14 -2.5793991E+14  1.5558910E+14  0.5627266       1.487208      -1.028561       0.000000       0.000000       0.000000       1.000000    
 -2.5031804E+14  2.9054618E+14  1.6507613E+14 -0.7419368       2.483854      -2.414152       0.000000       0.000000       0.000000       1.000000    
 -4.6898867E+12 -2.3188018E+14 -4.4602675E+14  -1.012148      0.9208068      -1.509442       0.000000       0.000000       0.000000       1.000000    
  1.0822279E+13 -4.7017134E+14 -1.0922239E+14 -0.3206525      0.2756949     -0.4277746       0.000000       0.000000       0.000000       1.000000    
  4.1730617E+14 -2.2766325E+14 -4.2588047E+14  0.2578529      0.7450303      -2.453680       0.000000       0.000000       0.000000       1.000000    
  2.6976913E+14 -2.3142405E+14  4.4985575E+14  -1.638494      0.6952395       1.178379       0.000000       0.000000       0.000000       1.000000    
  2.3363607E+14 -2.6728516E+14 -4.3583848E+14  0.7988880      -1.051606      -1.784006       0.000000       0.000000       0.000000       1.000000    
  5.5659488E+13  1.3344369E+14  5.9799962E+13  0.4630942     -0.6408010      0.1718436       0.000000       0.000000       0.000000       1.000000    
  4.9014180E+14  2.2907621E+14 -2.6302979E+14  0.4462775     -0.2569621       1.738142       0.000000       0.000000       0.000000       1.000000    
 -1.6427929E+14 -1.5679746E+14 -3.6694745E+13  -1.943932       1.313882       1.055579       0.000000       0.000000       0.000000       1.000000    
 -2.6395948E+14 -2.9073251E+14  4.4881355E+14  -2.143698       1.908428      -1.688526       0.000000       0.000000       0.000000       1.000000    
 -4.8605944E+14  4.2353944E+14 -4.1842645E+14 -0.1400152       2.337652      0.2386261       0.000000       0.000000       0.000000       10.00000    
  8.7438404E+13  4.8080485E+14  8.2415473E+13   1.607814      0.6023710      -1.785967       0.000000       0.000000       0.000000       10.00000    
 -2.7186910E+14 -2.0071496E+12 -1.4542679E+14  0.9334348      -2.440763       1.439132       0.000000       0.000000       0.000000       10.00000    
 -3.9138446E+14  1.5264218E+14 -4.9048040E+14  0.9143196      -1.585899      0.2857600       0.000000       0.000000       0.000000       10.00000    
  3.8941871E+14  1.0908631E+14 -3.8023184E+14  0.2272387       1.272810     -0.5739837       0.000000       0.000000       0.000000       10.00000    
